IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP284;IP_PROP77;IP_PROP79;IP_PROP80;IP_PROP81;IP_PROP82;IP_PROP273;IP_PROP83;IP_PROP74;IP_PROP265;IP_PROP271;IP_PROP267;IP_PROP76;IP_PROP268;IP_PROP315;IP_PROP316;IP_PROP285;IP_PROP286;IP_PROP276;IP_PROP287;IP_PROP288;IP_PROP289;IP_PROP277;IP_PROP275;IP_PROP272;IP_PROP269;IP_PROP270;IP_PROP75;IP_PROP78;IP_PROP290;IP_PROP314;IP_PROP291;IP_PROP292;IP_PROP293;IP_PROP294;IP_PROP295;IP_PROP296;IP_PROP297;IP_PROP298;IP_PROP299;IP_PROP317;IP_PROP300;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1;CV_CURRENCY_1
1048;Стол манипуляционный МД SM 2;https://www.safe.ru/upload/resize_cache/iblock/66a/240_240_1/md_sm2_new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-2;html;https://www.safe.ru/upload/iblock/ffe/md_sm2_new.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полки изготовлены из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_2_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/08b/md_sm2_new_3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Наличие регистрационного удостоверения на медицинское изделие Стол манипуляционный МД SM 2.pdf;960;620;450;;27.8;3;;;;;1 год;ПРОМЕТ;Россия;15;2;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;18 395;RUB
1048;Стол манипуляционный МД SM 2;https://www.safe.ru/upload/resize_cache/iblock/66a/240_240_1/md_sm2_new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-2;html;https://www.safe.ru/upload/iblock/ffe/md_sm2_new.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полки изготовлены из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_2_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/08b/md_sm2_new_3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Руководство по эксплуатации Стол манипуляционный МД SM 2.pdf;960;620;450;;27.8;3;;;;;1 год;ПРОМЕТ;Россия;15;2;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;18 395;RUB
1048;Стол манипуляционный МД SM 2;https://www.safe.ru/upload/resize_cache/iblock/66a/240_240_1/md_sm2_new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-2;html;https://www.safe.ru/upload/iblock/ffe/md_sm2_new.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полки изготовлены из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_2_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/08b/md_sm2_new_3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Лицензия на производство медицинской техники Стол манипуляционный МД SM 2.pdf;960;620;450;;27.8;3;;;;;1 год;ПРОМЕТ;Россия;15;2;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;18 395;RUB
1049;Стол манипуляционный МД SM 6;https://www.safe.ru/upload/resize_cache/iblock/e04/240_240_1/md-sm-6-new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-6;html;https://www.safe.ru/upload/iblock/9e9/md-sm-6-new_big.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полка изготовлена из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_6_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/e04/md-sm-6-new_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол манипуляционный МД SM 6.pdf;960;620;450;;36.4;1;;;;;1 год;ПРОМЕТ;Россия;15;6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;25 905;RUB
1049;Стол манипуляционный МД SM 6;https://www.safe.ru/upload/resize_cache/iblock/e04/240_240_1/md-sm-6-new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-6;html;https://www.safe.ru/upload/iblock/9e9/md-sm-6-new_big.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полка изготовлена из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_6_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/e04/md-sm-6-new_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Декларация о соответствии Стол манипуляционный МД SM 6.pdf;960;620;450;;36.4;1;;;;;1 год;ПРОМЕТ;Россия;15;6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;25 905;RUB
1049;Стол манипуляционный МД SM 6;https://www.safe.ru/upload/resize_cache/iblock/e04/240_240_1/md-sm-6-new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-6;html;https://www.safe.ru/upload/iblock/9e9/md-sm-6-new_big.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полка изготовлена из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_6_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/e04/md-sm-6-new_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Наличие регистрационного удостоверения на медицинское изделие Стол манипуляционный МД SM 6.pdf;960;620;450;;36.4;1;;;;;1 год;ПРОМЕТ;Россия;15;6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;25 905;RUB
1049;Стол манипуляционный МД SM 6;https://www.safe.ru/upload/resize_cache/iblock/e04/240_240_1/md-sm-6-new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-6;html;https://www.safe.ru/upload/iblock/9e9/md-sm-6-new_big.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полка изготовлена из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_6_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/e04/md-sm-6-new_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Руководство по эксплуатации Стол манипуляционный МД SM 6.pdf;960;620;450;;36.4;1;;;;;1 год;ПРОМЕТ;Россия;15;6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;25 905;RUB
1049;Стол манипуляционный МД SM 6;https://www.safe.ru/upload/resize_cache/iblock/e04/240_240_1/md-sm-6-new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-6;html;https://www.safe.ru/upload/iblock/9e9/md-sm-6-new_big.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полка изготовлена из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_6_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/e04/md-sm-6-new_min.jpg;https://yarskmebel.tmweb.ru/upload/docs/Лицензия на производство медицинской техники Стол манипуляционный МД SM 6.pdf;960;620;450;;36.4;1;;;;;1 год;ПРОМЕТ;Россия;15;6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;25 905;RUB
1049;Стол манипуляционный МД SM 6;https://www.safe.ru/upload/resize_cache/iblock/e04/240_240_1/md-sm-6-new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-6;html;https://www.safe.ru/upload/iblock/9e9/md-sm-6-new_big.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полка изготовлена из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_6_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/acc/md-sm-6-new_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол манипуляционный МД SM 6.pdf;960;620;450;;36.4;1;;;;;1 год;ПРОМЕТ;Россия;15;6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;25 905;RUB
1049;Стол манипуляционный МД SM 6;https://www.safe.ru/upload/resize_cache/iblock/e04/240_240_1/md-sm-6-new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-6;html;https://www.safe.ru/upload/iblock/9e9/md-sm-6-new_big.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полка изготовлена из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_6_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/acc/md-sm-6-new_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Декларация о соответствии Стол манипуляционный МД SM 6.pdf;960;620;450;;36.4;1;;;;;1 год;ПРОМЕТ;Россия;15;6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;25 905;RUB
1049;Стол манипуляционный МД SM 6;https://www.safe.ru/upload/resize_cache/iblock/e04/240_240_1/md-sm-6-new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-6;html;https://www.safe.ru/upload/iblock/9e9/md-sm-6-new_big.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полка изготовлена из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_6_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/acc/md-sm-6-new_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Наличие регистрационного удостоверения на медицинское изделие Стол манипуляционный МД SM 6.pdf;960;620;450;;36.4;1;;;;;1 год;ПРОМЕТ;Россия;15;6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;25 905;RUB
1049;Стол манипуляционный МД SM 6;https://www.safe.ru/upload/resize_cache/iblock/e04/240_240_1/md-sm-6-new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-6;html;https://www.safe.ru/upload/iblock/9e9/md-sm-6-new_big.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полка изготовлена из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_6_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/acc/md-sm-6-new_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Руководство по эксплуатации Стол манипуляционный МД SM 6.pdf;960;620;450;;36.4;1;;;;;1 год;ПРОМЕТ;Россия;15;6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;25 905;RUB
1049;Стол манипуляционный МД SM 6;https://www.safe.ru/upload/resize_cache/iblock/e04/240_240_1/md-sm-6-new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-6;html;https://www.safe.ru/upload/iblock/9e9/md-sm-6-new_big.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полка изготовлена из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_6_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/acc/md-sm-6-new_2.jpg;https://yarskmebel.tmweb.ru/upload/docs/Лицензия на производство медицинской техники Стол манипуляционный МД SM 6.pdf;960;620;450;;36.4;1;;;;;1 год;ПРОМЕТ;Россия;15;6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;25 905;RUB
1049;Стол манипуляционный МД SM 6;https://www.safe.ru/upload/resize_cache/iblock/e04/240_240_1/md-sm-6-new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-6;html;https://www.safe.ru/upload/iblock/9e9/md-sm-6-new_big.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полка изготовлена из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_6_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/388/md-sm-6-new_3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Сертификат соответствия Стол манипуляционный МД SM 6.pdf;960;620;450;;36.4;1;;;;;1 год;ПРОМЕТ;Россия;15;6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;25 905;RUB
1049;Стол манипуляционный МД SM 6;https://www.safe.ru/upload/resize_cache/iblock/e04/240_240_1/md-sm-6-new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-6;html;https://www.safe.ru/upload/iblock/9e9/md-sm-6-new_big.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полка изготовлена из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_6_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/388/md-sm-6-new_3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Декларация о соответствии Стол манипуляционный МД SM 6.pdf;960;620;450;;36.4;1;;;;;1 год;ПРОМЕТ;Россия;15;6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;25 905;RUB
1049;Стол манипуляционный МД SM 6;https://www.safe.ru/upload/resize_cache/iblock/e04/240_240_1/md-sm-6-new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-6;html;https://www.safe.ru/upload/iblock/9e9/md-sm-6-new_big.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полка изготовлена из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_6_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/388/md-sm-6-new_3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Наличие регистрационного удостоверения на медицинское изделие Стол манипуляционный МД SM 6.pdf;960;620;450;;36.4;1;;;;;1 год;ПРОМЕТ;Россия;15;6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;25 905;RUB
1049;Стол манипуляционный МД SM 6;https://www.safe.ru/upload/resize_cache/iblock/e04/240_240_1/md-sm-6-new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-6;html;https://www.safe.ru/upload/iblock/9e9/md-sm-6-new_big.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полка изготовлена из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_6_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/388/md-sm-6-new_3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Руководство по эксплуатации Стол манипуляционный МД SM 6.pdf;960;620;450;;36.4;1;;;;;1 год;ПРОМЕТ;Россия;15;6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;25 905;RUB
1049;Стол манипуляционный МД SM 6;https://www.safe.ru/upload/resize_cache/iblock/e04/240_240_1/md-sm-6-new_min.jpg;;html;stol-manipulyatsionnyy-md-sm-6;html;https://www.safe.ru/upload/iblock/9e9/md-sm-6-new_big.jpg;"<div class=""text-block""><p>Предназначены для размещения инструмента, лекарственных препаратов и приборов.</p><ul><li>каркас столика изготовлен из профильной трубы квадратного сечения. 20х20х1,5 мм, покрытой эпоксидно-порошковой краской</li><li>полка изготовлена из нержавеющей стали 1,0 мм. методом «прессовой вытяжки»</li><li>поверхность столика устойчива к ударам, сколам, средствам дезинфекционной обработки способом протирания</li><li>столик процедурный имеет 4 колеса из немаркой резины, D=50 мм. Два колеса снабжены тормозом</li><li>нагрузка на полку - не более 15 кг</li><li>нагрузка на ящик - не более 15 кг </li><li>поставляются в разобранном виде</li><!--<li><a class=""link-download"" href=""/upload/tz/med_stoliki/md_sm_6_new.pdf""  target=""_blank"">Скачать техническое задание в формате .PDF</a></li>--></ul> </div>";https://www.safe.ru/upload/iblock/388/md-sm-6-new_3.jpg;https://yarskmebel.tmweb.ru/upload/docs/Лицензия на производство медицинской техники Стол манипуляционный МД SM 6.pdf;960;620;450;;36.4;1;;;;;1 год;ПРОМЕТ;Россия;15;6;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Медицинская мебель и изделия;Медицинские столы;Медицинские манипуляционные столы;25 905;RUB
